id,catCode,bu,lv1,lv1_order,lv2,lv2_order,lv3,lv3_order,name,order,biko,charalist
1,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"土妖精戦士団エイダル",1,"エイダル",1,,"エイダル"
2,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"土妖精戦士団エイダル",1,"さらば戦士",2,,"主人公,ピリカ,フィーナ,エイダル"
3,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"土妖精の学者ローデル",2,"ローデル",1,,"ローデル"
4,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"土妖精の学者ローデル",2,"崩壊の序章",2,,"主人公,ピリカ,フィーナ,ローデル"
5,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"土妖精戦士団ジャンダル",3,"ジャンダル",1,,"ジャンダル"
6,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"土妖精戦士団ジャンダル",3,"当たって砕けた",2,,"主人公,ピリカ,フィーナ,ジャンダル"
7,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"小間使いヨッタ=ヨッタ",4,"ヨッタ=ヨッタ",1,,"ヨッタ=ヨッタ"
8,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"小間使いヨッタ=ヨッタ",4,"縁の下の力持ち",2,,"主人公,ピリカ,フィーナ,ヨッタ=ヨッタ"
9,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"巡回者の探検家マルガ",5,"マルガ",1,,"マルガ"
10,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"巡回者の探検家マルガ",5,"暗闇を討て",2,,"主人公,ピリカ,フィーナ,マルガ"
11,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"土妖精戦士団リンダ",6,"リンダ",1,,"リンダ"
12,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"土妖精戦士団リンダ",6,"壁を乗り越えし者",2,,"主人公,ピリカ,フィーナ,リンダ"
13,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"泣き虫火妖精ヨヨ",7,"ヨヨ",1,,"ヨヨ"
14,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"泣き虫火妖精ヨヨ",7,"泣き虫大火",2,,"主人公,ピリカ,フィーナ,ヨヨ"
15,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"弓職人シェダ",8,"シェダ",1,,"シェダ"
16,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"弓職人シェダ",8,"思い出は永久に",2,,"主人公,ピリカ,フィーナ,シェダ,ディルマ,メルティオール"
17,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"弓職人シェダ",8,"スナイパーの孤独",3,,"主人公,ピリカ,フィーナ,シェダ,カイン"
18,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"鋼の傭兵ドドガル",9,"土妖精の戦闘狂",1,,"主人公,ピリカ,フィーナ,ドドガル"
19,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"土妖精の商売人アイダ",10,"明日は明日の銭儲け",1,"アイダの夢は伝説の都市オオサッカイに行くこと","主人公,フィーナ,アイダ"
20,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"土妖精の商売人アイダ",10,"只では起きぬ",2,,"主人公,ピリカ,アイダ"
21,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"炎の料理人トト",11,"トト",1,,"トト"
22,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"炎の料理人トト",11,"キミの笑顔",2,,"主人公,ピリカ,フィーナ,トト,マリナ"
23,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"炎の料理人トト",11,"新境地",3,,"主人公,ピリカ,フィーナ,トト,カイン,ミシディア"
24,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"深層の鍛冶師ヘリデ",12,"ヘリデ",1,,"ヘリデ"
25,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"深層の鍛冶師ヘリデ",12,"迷宮山脈最深部",2,,"主人公,ピリカ,フィーナ,ヘリデ,カイン"
26,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"深層の鍛冶師ヘリデ",12,"繋がる線路",3,,"主人公,ピリカ,フィーナ,ヘリデ,カイン,ミシディア,マリナ,ダスティ,パトリシア,オルガ,クリオラ"
27,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"オルゴール職人ボルサ",13,"ボルサ",1,,"ボルサ"
28,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"オルゴール職人ボルサ",13,"交わる音",2,,"主人公,ピリカ,フィーナ,ボルサ"
29,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"オルゴール職人ボルサ",13,"変わらない音",3,,"主人公,ピリカ,フィーナ,ボルサ,トト,カイン,ミシディア,マリナ"
30,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"からくり魔術師クリオラ",14,"クリオラ",1,,"クリオラ"
31,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"からくり魔術師クリオラ",14,"カガクの力",2,,"主人公,ピリカ,フィーナ,クリオラ"
32,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"からくり魔術師クリオラ",14,"素晴らしきカガク",3,,"主人公,ピリカ,フィーナ,クリオラ"
33,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"土妖精戦士団隊長エルダ",15,"イタズラっ子憚る",1,,"主人公,ピリカ,フィーナ,エルダ"
34,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"土妖精戦士団隊長エルダ",15,"口は災い",2,,"主人公,ピリカ,フィーナ,エルダ,カイン,ミシディア"
35,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"土妖精戦士団隊長エルダ",15,"秘密",3,,"主人公,ピリカ,フィーナ,エルダ"
36,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"炎の申し子フィ=フィ",16,"フィ=フィ",1,,"フィ=フィ"
37,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"炎の申し子フィ=フィ",16,"炎の受難",2,,"主人公,ピリカ,フィーナ,フィ=フィ,カイン,ミシディア,マリナ"
38,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"炎の申し子フィ=フィ",16,"少女の願い",3,,"主人公,ピリカ,フィ=フィ,カリファ,アシュリナ"
39,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"炎の戦士ファン=ファン",17,"炎の戦士、旅立つ",1,,"主人公,ピリカ,フィーナ,ファン=ファン,ロロ"
40,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"職人見習いアイナ",18,"アイナ",1,,"アイナ"
41,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"職人見習いアイナ",18,"鍛冶屋見習い",2,,"主人公,ピリカ,フィーナ,アイナ"
42,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"職人見習いアイナ",18,"才能の壁",3,,"主人公,ピリカ,フィーナ,アイナ"
43,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"不死鳥使いピピ",19,"ピピ",1,,"ピピ"
44,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"不死鳥使いピピ",19,"不死鳥使い",2,,"主人公,ピリカ,フィーナ,ピピ,カイン"
45,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"不死鳥使いピピ",19,"受け継がれた炎",3,,"主人公,ピリカ,フィーナ,ピピ,カイン"
46,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"山渡りの巡回者オルデル",20,"オルデル",1,,"オルデル"
47,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"山渡りの巡回者オルデル",20,"山の怒り",2,,"主人公,ピリカ,フィーナ,オルデル,カイン,ミシディア,マリナ"
48,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"山渡りの巡回者オルデル",20,"朝焼けに見た細氷",3,,"主人公,ピリカ,フィーナ,オルデル,カイン,ミシディア,マリナ,モルバ"
49,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"技術の伝道師ドルテ",21,"ドルテ",1,,"ドルテ"
50,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"技術の伝道師ドルテ",21,"迷宮山脈の匠の技",2,,"主人公,ピリカ,ドルテ,カイン,ミシディア"
51,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"技術の伝道師ドルテ",21,"究極の機能美？",3,,"主人公,ピリカ,フィーナ,ドルテ,カイン"
52,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"たぎる炎ロッソ=ロッソ",22,"ロッソ=ロッソ",1,,"ロッソ=ロッソ"
53,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"たぎる炎ロッソ=ロッソ",22,"熱い拳の火の玉妖精",2,,"主人公,ピリカ,フィーナ,ロッソ=ロッソ"
54,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"たぎる炎ロッソ=ロッソ",22,"火の玉妖精の休日",3,,"主人公,ピリカ,フィーナ,ロッソ=ロッソ,カイン,ミシディア,マリナ,ヨッタ=ヨッタ"
55,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"雪山の樹人パポラ",23,"パポラ",1,,"パポラ"
56,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"雪山の樹人パポラ",23,"枯れない花",2,,"主人公,ピリカ,フィーナ,パポラ"
57,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"雪山の樹人パポラ",23,"雨に佇む",3,,"主人公,ピリカ,フィーナ,パポラ"
58,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"氷の魔導人形イスレム",24,"イスレム",1,,"イスレム"
59,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"氷の魔導人形イスレム",24,"火山の雪",2,,"主人公,ピリカ,フィーナ,イスレム,ミシディア"
60,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"氷の魔導人形イスレム",24,"氷の苦悩",3,,"主人公,ピリカ,フィーナ,イスレム,カイン,マリナ"
61,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"薄氷の魔法使いフリージア",25,"フリージア",1,,"占い師"
62,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"薄氷の魔法使いフリージア",25,"雪解けの時",2,"前提クエスト：キャラクエ＞１～２部＞九領＞火焔の剣士ソーニャ","主人公,ピリカ,フィーナ,フリージア,ソーニャ,ディルマ,カイン,マリナ"
63,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"薄氷の魔法使いフリージア",25,"熱き心の氷",3,,"主人公,ピリカ,フィーナ,フリージア,ソーニャ,ディルマ,カイン,炎の精霊"
64,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"研究する犬娘チワ",26,"チワ",1,,"チワ"
65,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"研究する犬娘チワ",26,"我らがマスコット",2,,"主人公,ピリカ,フィーナ,チワ,カイン,ミシディア,マリナ"
66,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"研究する犬娘チワ",26,"マスコットの夢",3,"関連クエスト：伝承篇＞伝承篇『魔法兵団学生伝Ⅱ』＞第4話　赤青を映えさせて","主人公,ピリカ,フィーナ,チワ,カイン,ミシディア,マリナ,ディルマ,メルティオール"
67,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"東北東の族長オルガ",27,"オルガ",1,,"オルガ"
68,CHARACTER_QUEST,"１～２部","第１～２部",1,"迷宮山脈",5,"東北東の族長オルガ",27,"オルガの仕事",2,,"主人公,ピリカ,フィーナ,オルガ"
