id,catCode,bu,lv1,lv1_order,lv2,lv2_order,lv3,lv3_order,name,order,biko,quest,charalist
1,CHARACTER_QUEST,"１～２部","第１～２部",1,"湖都",6,"みならい吟遊詩人ハキム",1,"ハキム",1,,,"ハキム"
2,CHARACTER_QUEST,"１～２部","第１～２部",1,"湖都",6,"みならい吟遊詩人ハキム",1,"愚弟に捧ぐブルース",2,,,"主人公,ピリカ,フィーナ,ハキム"
3,CHARACTER_QUEST,"１～２部","第１～２部",1,"湖都",6,"楽器職人デンガル",2,"デンガル",1,,,"デンガル"
4,CHARACTER_QUEST,"１～２部","第１～２部",1,"湖都",6,"楽器職人デンガル",2,"忘却のポルカ",2,,,"主人公,ピリカ,フィーナ,デンガル"
5,CHARACTER_QUEST,"１～２部","第１～２部",1,"湖都",6,"軽業師メア",3,"メア",1,,,"メア"
6,CHARACTER_QUEST,"１～２部","第１～２部",1,"湖都",6,"軽業師メア",3,"別れ、そして飛躍へ",2,,,"主人公,ピリカ,フィーナ,メア,カイン,座長"
7,CHARACTER_QUEST,"１～２部","第１～２部",1,"湖都",6,"陽光の者ギスゴ",4,"ギスゴ",1,,,"ギスゴ"
8,CHARACTER_QUEST,"１～２部","第１～２部",1,"湖都",6,"陽光の者ギスゴ",4,"大樹の恵",2,,,"主人公,ピリカ,フィーナ,ギスゴ,メラニー,アルボール"
9,CHARACTER_QUEST,"１～２部","第１～２部",1,"湖都",6,"お気楽奏者チャム=チャム",5,"チャム=チャム",1,,,"チャム=チャム"
10,CHARACTER_QUEST,"１～２部","第１～２部",1,"湖都",6,"お気楽奏者チャム=チャム",5,"炎の吟遊詩人",2,,,"主人公,ピリカ,フィーナ,チャム=チャム"
11,CHARACTER_QUEST,"１～２部","第１～２部",1,"湖都",6,"お気楽奏者チャム=チャム",5,"風雲！　ツル姫城",3,,,"主人公,ピリカ,チャム=チャム,ツル"
12,CHARACTER_QUEST,"１～２部","第１～２部",1,"湖都",6,"情熱の舞姫マレイカ",6,"情熱の舞姫",1,,,"主人公,ピリカ,フィーナ,マレイカ"
13,CHARACTER_QUEST,"１～２部","第１～２部",1,"湖都",6,"情熱の舞姫マレイカ",6,"月下の舞",2,,,"主人公,ピリカ,フィーナ,マレイカ"
14,CHARACTER_QUEST,"１～２部","第１～２部",1,"湖都",6,"蛇使いゴルネッサ",7,"ゴルネッサ",1,,,"ゴルネッサ"
15,CHARACTER_QUEST,"１～２部","第１～２部",1,"湖都",6,"蛇使いゴルネッサ",7,"密林に棲む者",2,,,"主人公,ピリカ,フィーナ,ゴルネッサ"
16,CHARACTER_QUEST,"１～２部","第１～２部",1,"湖都",6,"枯れぬ者ラヒーム",8,"ラヒーム",1,,,"ラヒーム"
17,CHARACTER_QUEST,"１～２部","第１～２部",1,"湖都",6,"枯れぬ者ラヒーム",8,"我が忠義",2,,,"主人公,ラヒーム,アシュリナ,カリファ,ファラ"
