id,catCode,bu,lv1,lv1_order,lv2,lv2_order,lv3,lv3_order,name,order,biko,charalist
1,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"無垢なる少女カヌ",1,"カヌ",1,,"カヌ"
2,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"無垢なる少女カヌ",1,"思い出をいっぱい",2,"マリナ「右腕うっずん！！！」","主人公,ピリカ,フィーナ,カヌ,カイン,ミシディア,マリナ,カヌの兄"
3,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"英雄願望の少年ルト",2,"ルト",1,,"ルト"
4,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"英雄願望の少年ルト",2,"憧れの英雄",2,,"主人公,ピリカ,フィーナ,ルト"
5,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"母親代わりの少女ネノ",3,"亀の魔物はなぜ怖い",1,,"主人公,ピリカ,フィーナ,ネノ,ポル（薄命の子供）"
6,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"母親代わりの少女ネノ",3,"遠足にいこう！",2,,"主人公,ピリカ,フィーナ,ネノ,ポル（薄命の子供）"
7,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"穏やかなる少女サニ",4,"サニ",1,,"サニ"
8,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"穏やかなる少女サニ",4,"十年花",2,"十年花：10年間つぼみの状態で満月の時だけ咲く花","主人公,ピリカ,フィーナ,サニ,カイン"
9,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"放棄せし少女ケナ",5,"運命なんて",1,,"主人公,ピリカ,フィーナ,ケナ"
10,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"足掻きし少年ジリ",6,"ジリ",1,,"ジリ"
11,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"足掻きし少年ジリ",6,"明日はもっと！",2,,"主人公,ピリカ,フィーナ,ジリ,カイン,ミシディア,マリナ,ペイシェ,シェダ,デンガル"
12,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"命綱の少女ルイ",7,"ルイ",1,,"ルイ"
13,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"命綱の少女ルイ",7,"命綱",2,"ルイは昔、アルと一緒に旅をしていた","主人公,ピリカ,フィーナ,ルイ,ミシディア"
14,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"友情の少年ラス",8,"ぼくが眠る前に",1,,"主人公,ピリカ,フィーナ,ラス,バロ（犬）"
15,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"家族愛の少年ジズ",9,"ジズ",1,,"ジズ"
16,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"家族愛の少年ジズ",9,"永遠の薬",2,,"主人公,ピリカ,フィーナ,ジズ,ウル姫"
17,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"希望の少女コト",10,"どこにいるの？",1,"コトは薄命の民ではない_NL_ユナ：漂流していたコトを拾った薄命の民の女の子。行方不明","主人公,ピリカ,フィーナ,コト,カイン,ミシディア"
18,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"おまじないの少女シナ",11,"シナ",1,,"シナ"
19,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"おまじないの少女シナ",11,"ないしょのお守り",2,"ルニル♪　ノンルノ♪　カルパパ♪　イーライーモ♪","主人公,ピリカ,フィーナ,シナ"
20,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"被験者の少女キア",12,"自己犠牲の少女",1,,"主人公,ピリカ,フィーナ,キナ"
21,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"眼鏡職人の少女フイ",13,"フイ",1,,"フイ"
22,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"眼鏡職人の少女フイ",13,"つながっていく",2,,"主人公,ピリカ,フィーナ,フイ,エン（フイの弟子）,キン（フイの弟子）,ノイ（薄命の民）,ドリ,ロズ,エル,ピノ,ラナ"
23,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"年齢不詳の少女ナリ",14,"ナリ",1,,"ナリ"
24,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"年齢不詳の少女ナリ",14,"よくわかんない",2,,"主人公,ピリカ,フィーナ,ナリ,ミシディア,マリナ"
25,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"送り出す少女ハグ",15,"ハグ",1,,"ハグ"
26,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"送り出す少女ハグ",15,"命の樹の守り手",2,,"主人公,ピリカ,フィーナ,ハグ,カイン,ミシディア,マリナ,ペイシェ"
27,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"送り出す少女ハグ",15,"生命の大小",3,,"主人公,ピリカ,フィーナ,ハグ,カイン,ペイシェ"
28,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"出戻りの少女チル",16,"チル",1,,"チル"
29,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"出戻りの少女チル",16,"もういいかい",2,,"主人公,ピリカ,フィーナ,チル"
30,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"喪に服す少女テラ",17,"テラ",1,,"テラ"
31,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"喪に服す少女テラ",17,"生きていても",2,"カム：テラの夫","主人公,ピリカ,フィーナ,テラ,エル,ペイシェ"
32,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"喪に服す少女テラ",17,"生きてこそ",3,,"主人公,ピリカ,フィーナ,テラ,ペイシェ"
33,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"遺影描きの少年ドリ",18,"ドリ",1,,"ドリ"
34,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"遺影描きの少年ドリ",18,"小さな肖像画家",2,,"主人公,ピリカ,フィーナ,ドリ"
35,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"遺影描きの少年ドリ",18,"テーマは……",3,,"主人公,ピリカ,フィーナ,ドリ,カイン,ミシディア,マリナ,ペイシェ"
36,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"歴史書きの少年ロズ",19,"ロズ",1,,"ロズ"
37,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"歴史書きの少年ロズ",19,"小さな歴史家",2,,"主人公,ピリカ,フィーナ,ロズ"
38,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"歴史書きの少年ロズ",19,"薄い歴史書",3,,"主人公,ピリカ,フィーナ,ロズ"
39,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"憧憬の少女アン",20,"アン",1,,"アン"
40,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"憧憬の少女アン",20,"自分のペースで",2,,"主人公,ピリカ,フィーナ,アン,ミシディア"
41,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"憧憬の少女アン",20,"大人の世界（体験版）",3,,"主人公,ピリカ,アン"
42,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"冒険の少年キリ",21,"キリ",1,,"キリ"
43,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"冒険の少年キリ",21,"僕の冒険",2,,"主人公,ピリカ,フィーナ,キリ,アル,ミシディア"
44,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"冒険の少年キリ",21,"僕たちの大冒険",3,,"主人公,ピリカ,フィーナ,キリ,ミシディア"
45,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"防壁の少年アト",22,"本当に安全な場所",1,,"主人公,ピリカ,フィーナ,アト"
46,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"防壁の少年アト",22,"アト脱走劇！",2,,"主人公,ピリカ,フィーナ,アト"
47,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"可能性の少年ムニ",23,"ムニ",1,,"ムニ"
48,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"可能性の少年ムニ",23,"わっ、天才だ！？",2,,"主人公,ピリカ,フィーナ,ムニ,ミシディア,マリナ,ペイシェ"
49,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"可能性の少年ムニ",23,"ありがとう！",3,"関連クエスト：キャラクエ＞１～２部＞大海＞渦潮の大魔導師ヘリシティー","主人公,ピリカ,フィーナ,ムニ,アルドラ,ヘリシティー"
50,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"子守歌の少女スウ",24,"スウ",1,,"スウ"
51,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"子守歌の少女スウ",24,"スウの子守唄",2,,"主人公,ピリカ,フィーナ,スウ,カイン,ミシディア,マリナ,ペイシェ"
52,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"子守歌の少女スウ",24,"スウのお喋り",3,,"主人公,ピリカ,フィーナ,スウ,カイン,ミシディア,マリナ,ペイシェ,イスレム,シュガー,メルティオール"
53,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"挑みし少女イド",25,"イド",1,,"イド"
54,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"挑みし少女イド",25,"登る者、下る者",2,,"主人公,ピリカ,フィーナ,イド"
55,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"挑みし少女イド",25,"わたしだけの二刀流",3,"関連クエスト：キャラクエ＞１～２部＞九領＞猪突の剣士サナ_NL_関連クエスト：キャラクエ＞１～２部＞精霊島＞七彩の豹紋蛸ルーラ","主人公,ピリカ,フィーナ,イド,ルーラ,サナ,イカ女帝ミミィ"
56,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"愛されし少女ピノ",26,"ピノ",1,,"ピノ"
57,CHARACTER_QUEST,"１～２部","第１～２部",1,"薄命の大陸",12,"愛されし少女ピノ",26,"幸せを取り返しに",2,,"主人公,ピリカ,フィーナ,ピノ"
